21.10	4202	24.5C	9.3
21.15	4230	24.5C	9.3
21.20	4273	24.5C	9.3
21.25	4262	24.5C	9.3
21.30	4257	24.5C	9.3
21.35	4260	24.5C	9.3
21.40	4254	24.5C	9.3
21.45	4267	24.5C	9.3
21.50	4223	24.5C	9.3
21.55	4200	24.5C	9.3
21.60	4222	24.5C	9.3
21.65	4240	24.5C	9.3
21.70	4238	24.5C	9.3
21.75	4238	24.5C	9.3
21.80	4240	24.5C	9.3
21.85	4230	24.5C	9.3
21.90	4223	24.5C	9.3
21.95	4217	24.5C	9.3
22.00	4215	24.5C	9.3
22.05	4205	24.5C	9.3
22.10	4200	24.5C	9.3
22.15	4199	24.5C	9.3
22.20	4194	24.5C	9.3
22.25	4180	24.5C	9.3
22.30	4158	24.5C	9.3
22.35	4146	24.5C	9.3
22.40	4153	24.5C	9.3
22.45	4175	24.5C	9.3
22.50	4200	24.5C	9.3
22.55	4209	24.5C	9.3
22.60	4202	24.5C	9.3
22.65	4198	24.5C	9.3
22.70	4201	24.5C	9.3
22.75	4201	24.5C	9.3
22.80	4189	24.5C	9.3
22.85	4184	24.5C	9.3
22.90	4188	24.5C	9.3
22.95	4136	24.5C	9.3
23.00	4122	24.5C	9.3
23.05	4164	24.5C	9.3
23.10	4187	24.5C	9.3
23.15	4185	24.5C	9.3
23.20	4181	24.5C	9.3
23.25	4174	24.5C	9.3
23.30	4171	24.5C	9.3
23.35	4168	24.5C	9.3
23.40	4163	24.5C	9.3
23.45	4141	24.5C	9.3
23.50	4144	24.5C	9.3
23.55	4141	24.5C	9.3
23.60	4137	24.5C	9.3
23.65	4144	24.5C	9.3
23.70	4141	24.5C	9.3
23.75	4144	24.5C	9.3
23.80	4161	24.5C	9.3
23.85	4158	24.5C	9.3
23.90	4150	24.5C	9.3
23.95	4119	24.5C	9.3
24.00	4121	24.6C	9.3
24.05	4136	24.5C	9.3
24.10	4133	24.5C	9.3
24.15	4119	24.5C	9.3
24.20	4112	24.6C	9.3
24.25	4096	24.6C	9.3
24.30	4099	24.6C	9.3
24.35	4082	24.5C	9.3
24.40	4081	24.5C	9.3
24.45	4078	24.5C	9.3
24.50	4073	24.5C	9.3
24.55	4049	24.6C	9.3
24.60	4055	24.5C	9.3
24.65	4095	24.5C	9.3
24.70	4093	24.5C	9.3
24.75	4095	24.5C	9.3
24.80	4088	24.5C	9.3
24.85	4086	24.5C	9.3
24.90	4080	24.5C	9.3
24.95	4085	24.6C	9.3
25.00	4078	24.6C	9.3
25.05	4085	24.5C	9.3
25.10	4090	24.5C	9.3
25.15	4081	24.5C	9.3
25.20	4067	24.6C	9.3
25.25	4077	24.6C	9.3
25.30	4064	24.5C	9.3
25.35	4021	24.5C	9.3
25.40	4004	24.5C	9.3
25.45	4012	24.5C	9.3
25.50	4036	24.5C	9.3
25.55	4039	24.5C	9.3
25.60	4026	24.5C	9.3
25.65	4006	24.5C	9.3
25.70	4006	24.5C	9.3
25.75	4020	24.5C	9.3
25.80	4022	24.5C	9.3
25.85	4014	24.5C	9.3
25.90	4008	24.5C	9.3
25.95	4005	24.6C	9.3
26.00	4003	24.5C	9.3
26.05	3992	24.5C	9.3
26.10	3971	24.5C	9.3
26.15	3953	24.6C	9.3
26.20	3951	24.6C	9.3
26.25	3965	24.6C	9.3
26.30	3982	24.6C	9.3
26.35	3991	24.5C	9.3
26.40	3988	24.5C	9.3
26.45	3961	24.6C	9.3
26.50	3941	24.6C	9.3
26.55	3959	24.6C	9.3
26.60	4007	24.6C	9.3
26.65	4017	24.6C	9.3
26.70	3997	24.6C	9.3
26.75	3991	24.6C	9.3
26.80	3990	24.5C	9.3
26.85	3993	24.5C	9.3
26.90	3991	24.6C	9.3
26.95	3996	24.6C	9.3
27.00	3975	24.6C	9.3
27.05	3928	24.5C	9.3
27.10	3919	24.6C	9.3
27.15	3935	24.5C	9.3
27.20	3954	24.6C	9.3
27.25	3969	24.6C	9.3
27.30	3980	24.5C	9.3
27.35	3965	24.6C	9.3
27.40	3950	24.6C	9.3
27.45	3909	24.5C	9.3
27.50	3892	24.6C	9.3
27.55	3935	24.5C	9.3
27.60	3956	24.6C	9.3
27.65	3954	24.6C	9.3
27.70	3948	24.5C	9.3
27.75	3943	24.5C	9.3
27.80	3930	24.6C	9.3
27.85	3921	24.6C	9.3
27.90	3918	24.6C	9.3
27.95	3914	24.5C	9.3
28.00	3922	24.6C	9.3
28.05	3909	24.6C	9.3
28.10	3895	24.5C	9.3
28.15	3889	24.6C	9.3
28.20	3893	24.6C	9.3
28.25	3902	24.6C	9.3
28.30	3922	24.5C	9.3
28.35	3923	24.6C	9.3
28.40	3907	24.5C	9.3
